[智利圣地亚哥东南部的室内空气污染]。	[Indoor air pollution in southeast Santiago, Chile].
酒吧里的座位不收服务费。	There is no cover charge for seats at the bar.
我不太饿。	I'm not very hungry.
谢谢，我们期待着您的光临。	Thank you. We look forward to your coming.
外国学生代表一种宝贵的资源，特别是当公立学院和大学面对州预算消减的时候。	Foreign students represent a valuable resource, especially when public colleges and universities face budget cuts by states.
嗯，我要千岛酱。	Well, Thousand Island for me.
我还困着呢！	I'm still sleepy.
在20世纪初期首次开放。	It first opened in the early 20th century.
我希望我有一套能成为王子。	I wish I could be a prince one day.
Mr. White正在向客房服务员咨询客房用餐服务。	Mr. White is talking with the room attendant, inquiring about room service.
我每天刮胡子。	I shave every day.
是的，我要预订你们到旧金山903班次一个经济舱座位。	I'd like to reserve an Economy Class seat to San Francisco on your Flight 903.
我习惯先喝茶。	I'm used to having tea first.
我是杰克。	I'm Jack.
我想买一个乒乓球拍。	I want to buy a ping-pong racket.
他怒视着比尔，准备教训他一顿。	He glared at Bill, ready to teach him a lesson.
他父亲上周动了一次大手术。	His father underwent a major operation last week.
我希望能给你一个肯定的答案。	I hope to give you the positive reply.
我想要一些卷，搅过鸡蛋的，土豆泥和茶。	I'd like some rolls, scrambled eggs, hashed potatoes and tea, please.
我要住两晚。	I'd like to stay for 2 nights.
那么，来点爆米花跟花生如何？	Then, how about some popcorn and peanuts?
请给我来杯咖啡。	I'd like a cup of coffee, please.
美国所奉行的霸权主义和强权政治给世界和平带来了威胁。	The hegemonism and power politics by the U.S. pose a threat to the world peace.
我们想知道有什么变化没有。	We'd like to know if there has been any change.
我们愿再给你方另外2%的佣金，以进一步推销我们的产品。	We would like to allow you another 2% commission for further promotion of our products.
请把我上次的订座保留下来，再订10月3日的CA939航班吧。	Please keep my last reservation and make a reservation for Flight CA939 on October 3.
我没有精力做这个。	I don't have the energy for this.
哦，Richard，太令人兴奋了！	Oh, Richard, how exciting!
如果男生盯著你看， 他们就有胆亲你。	If the boys stare at you, they have guts to suck your teeth!
我是客房的，可以进来吗？	Housekeeping, May I come in?
哦，我练过挺长时间。	Well, I've had plenty of practice.
我想知道你今天上午是否有空。	I wonder if you are free this morning.
哦，很遗憾。您最好去看看医生。	Oh, I'm sorry. You'd better see a doctor.
在我很小的时候，我们经常搬家。	We moved a lot when I was young.
这已是假日促销价了。	Actually this is holiday promotion price.
你是住在雅典吗？	Do you live in Athens?
谢谢你，候机室有纪念品商店吗？	Thank you. Are there any souvenir shops in the waiting room?
我心碎了。	My heart is broken.
这里八月份很凉快。	It's quite cool here in August.
你吸烟吗？	Do you smoke?
先生，别慌，我们会处理这件事的。	Take your time, sir. We'll see to it.
最近工作怎么样？	How's your work going lately?
及其解析方法。	And its parsing method.
能给我这起偷盗事件的证明吗？	Could you make out a certificate of the theft?
这里是客房预约处。	This is Room Reservations.
我想唱着我喜欢的歌在河边散步。	I want to take a walk along the bank, singing my favorite songs.
我从巴尔的摩来，你做什么工作？	I'm from Baltimore. What do you do?
请把这些订在一起。	Please staple these together.
他看起来年龄没有那么大。	He doesn't look his age.
这个袋子里面装什么？	What's in this bag?
当我去喧闹的夜总会时，我的朋友不得不大喊来吸引我的注意力。	When I arrived at the crowded nightclub, my friend had to flag me down by yelling.
请到银行、机场或火车站的兑换处去兑换。	You have to go to money exchange counter in the bank, airport or railway station.
这不是件容易的差事，但我希望他能做到。	It's a hard job, but I hope he can make it.
一小时后他们遛达著回去工作。	They wandered back to work an hour later.
你的事业很成功。	You have a very successful business.
西班牙语的拼写与发音相似。	Spanish spelling is phonetic.
我认为你们应该建立一个共同帐户，预算一下，然后共同存点钱。	I think you shall set up a joint account and get a budget, then put money together.
我要给你注射。	I'll give you an injection.
什么是日本黄杨木？	What is Japanese Boxwood?
那个男孩撞到了她身上。	The boy knocked into her.
传说中的月宫女神。	A fabled goddess of the moon.
我业余在南京教育学院做兼职教师。	I am a part-time teacher at Nanjing Teacher's College.
我能坐在靠窗的那个桌子上吗？	Can I sit at the table by the window?
你的圣诞卡片都及时送出去了吗？	Did you send out all your Christmas cards in time?
到舞会上我再告诉你。	I'll tell you at the party.
你太美了。	You're beautiful.
每个人都会时不时有紧急事情。	Everyone has emergencies from time to time.
在这场激烈竞赛中争夺Riverdale联合校董事会董事的一个席次，Ellen Stewart太太初步领先。	In the hotly contested race for the one seat on the Riverdale School Board, Mrs. Ellen Stewart has taken an early lead.
乔丹先生，我得说，你已经改正了我对保险的想法。	Mr. Jordan, I must say that you have corrected my ideas about the insurance.
你怎么啦？脸色看起来很苍白。	What's wrong with you? Your face looks pale.
你应该去遗失物招领处，通常紧邻行李提领区，或者找你搭乘的航空公司遗失物招领人员。	You should go to the Lost and Found office, usually located just adjacent to the baggage claim area, or see the Lost and Found agent for your airline.
她的标准一定很高。	She must have a high standard for her boyfriend.
很高兴我们把话说清楚了。	Glad we cleared that up.
另外一件事我现在还不明白的是，保“水渍险”有什么好处。	Another thing I don't understand at this moment is the advantage of W.P.A. coverage.
拿着这个药方去药房买药。	Take this prescription to a pharmacy and buy medicine.
糯米鸡是用荷叶包起一团糯米，里面夹杂着腊肠、香菇、虾仁、花生仁和熏肉一起去蒸。	Glutinous Rice Chicken is made by wrapping an amount of glutinous rice mixed with sausage, mushroom, shrimps, peanuts and bacon in a large lotus leaf and steaming it.
我需要动手术？	Do I need an operation?
到北京在我们家住的话，我们会更高兴。	We'd be more than happy to have you stay with us in Beijing.
你都记不起来你有自行车了。	You can hardly remember you own a bike.
劳驾。我到哪儿可买到香烟？	Excuse me, where can I buy some cigarettes?
如果是之后打来，他知道我家的电话号码。	He knows my home number if he's calling later.
我并不否认你们的电冰箱质量上乘。	I don't deny that the refrigerator is of top quality.
北部海岸地区常常多云。	The north coast is often cloudy.
对不起，夫人，我这里不承兑信用卡。	I'm sorry, ma'ma. We do not honor credit cards here.
度温度刻度的一个单位。	A unit division of a temperature scale.
她开始统计他们得邀请多少客人。	She began to count up how many guests they had to invite.
是的，我喜欢咸一点儿的粥。	Yes. But I prefer a bit salty porridge.
健康愉快，相生相成。	Health and cheerfulness mutually beget each other.
我需要换水龙头上的垫圈。	I need to change a washer on the tap.
把账单给我，好吗？	Could I have my bill, please?
那是用茶点的时候了。	It's tea time then.
那个强悍的警官死在黑社会手里。	The tough cop died at the hands of the underworld.
是啊。我们刚才跟二班赛了场篮球。	Yes. We just had a basketball match with Class Two.
是的，木削是木头的微小颗粒。	Yes, sawdust is the tiny particles of wood.
很抱歉听到您有这么多的麻烦，先生。	I am very sorry to hear that you've been having so many problems, sir.
我去圣安东尼市，你去哪儿？	I'm going to San Antonio. Where are you going?
虽然那种方式付款没什么问题，但我们坚持用信用证付款。	There is no problem paying that way, but we insist on a letter of credit.
你见到斯科特了吗？	Have you seen Scott?
不，我不爱喝。	No, I don't care for it.
我都流口水了。	My mouth is watering.
我在过去的两年中一直在公关部门工作。	I have been working in the Public Relations Section of a company in the past two years.
为了有效的促销，贵方应该随着不断变化的市场环境来调整经营策略。	To effectively promote sales, your way of doing business should always comply with the constantly changing circumstances.
什么是应税业务？	What do you mean by the taxable services?
这个窗户仅仅和那个一样宽。	This window is just as wide as that one.
